 0.000000 0
 1.121587 1
 4.054208 2
 7.925269 3
 10.031535 4
 16.096843 5
 22.220290 6
 12.960172 7
 1.567815 8
 -3.953896 9
 -5.782086 10
 -6.660599 11
 -7.237773 12
 -7.646640 13
 -7.806608 14
